scan_id,timestamp,actual_latitude,actual_longitude,raw_estimated_latitude,raw_estimated_longitude,estimated_latitude,estimated_longitude,matched_access_points,residual_rmse,snap_distance_m,error_m,method,raw_actual_latitude,raw_actual_longitude,matched_actual_latitude,matched_actual_longitude,gps_snap_distance_m,gps_road_type,matched_estimated_latitude,matched_estimated_longitude,wifi_snap_distance_m,wifi_road_type
scan_437,2026-04-08 13:40:19,48.89072865111644,8.700944678644221,48.89106181896882,8.700553614814137,48.8908564,8.7006985,4,53.08998636777078,25.20644802484542,22.95433722601571,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89072532164,8.700992500773795,48.89072865111644,8.700944678644221,3.519794153290451,pedestrian,48.8908564,8.7006985,25.20644802484542,footway
scan_439,2026-04-08 13:40:33,48.89077168160369,8.701165712017891,48.89107495221919,8.700911029240924,48.8912496,8.7009372,3,38.88444419044716,19.535924506025736,55.768966576224216,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89077850803361,8.701165731989507,48.89077168160369,8.701165712017891,0.7599195851152162,pedestrian,48.8912496,8.7009372,19.535924506025736,pedestrian
scan_443,2026-04-08 13:40:51,48.89077265181634,8.701400293490996,48.89101211882267,8.701287097472017,48.89101225506241,8.701295700477058,4,47.953701542579395,0.629855231775146,27.749503114129112,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89080855339977,8.70139924225622,48.89077265181634,8.701400293490996,3.9973048529767374,pedestrian,48.89101225506241,8.701295700477058,0.629855231775146,pedestrian
scan_448,2026-04-08 13:41:13,48.89077686266909,8.701732950858338,48.8909914152122,8.701573348899242,48.89099667135618,8.70157318164278,4,63.59787868464551,0.5852419970845534,27.11981842644151,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.890870963886776,8.70173019547695,48.89077686266909,8.701732950858338,10.477288690841876,pedestrian,48.89099667135618,8.70157318164278,0.5852419970845534,pedestrian
scan_452,2026-04-08 13:41:49,48.89100127241706,8.701907653206783,48.890924181780775,8.701316669946431,48.89092376749043,8.701300355517445,3,30.95157508108432,1.194980850457514,45.2790569055324,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89101102918068,8.70190734273542,48.89100127241706,8.701907653206783,1.0863606194034385,pedestrian,48.89092376749043,8.701300355517445,1.194980850457514,pedestrian
scan_455,2026-04-08 13:42:16,48.89102255857702,8.70158004279029,48.890870806718794,8.701263834671442,48.89087181163621,8.70130340750333,3,38.88444419044716,2.8985891446478926,26.297710263107994,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89106726132341,8.701577003183003,48.89102255857702,8.70158004279029,4.981280329921556,pedestrian,48.89087181163621,8.70130340750333,2.8985891446478926,pedestrian
scan_464,2026-04-08 13:43:58,48.89077394971534,8.701502827511788,48.89083645250294,8.701311595258286,48.890836297558316,8.701305493667943,3,70.58092282385282,0.44692317519355274,16.02442139362311,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89081754529873,8.701501550988738,48.89077394971534,8.701502827511788,4.853959642056927,pedestrian,48.890836297558316,8.701305493667943,0.44692317519355274,pedestrian
scan_478,2026-04-08 13:48:05,48.89079931969385,8.700839980462638,48.89089413947288,8.70152021554026,48.8909734,8.7014988,3,30.95157508108432,8.961429229307436,51.9688440673641,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.890819764374186,8.700840793174793,48.89079931969385,8.700839980462638,2.276679043228388,footway,48.8909734,8.7014988,8.961429229307436,pedestrian
scan_494,2026-04-08 13:50:47,48.89076044763533,8.700177594703643,48.89069020898099,8.701236464313507,48.89069259923829,8.701314864429849,3,37.59432581299116,5.744477420449043,83.58161789785329,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89077554485152,8.70017791729257,48.89076044763533,8.700177594703643,1.680787954685803,pedestrian,48.89069259923829,8.701314864429849,5.744477420449043,pedestrian
scan_496,2026-04-08 13:51:05,48.89068427584908,8.700153321351227,48.89055662739894,8.701051904881234,48.89056591739348,8.700918470591459,3,99.65774764997785,9.821035071952066,57.532319784118975,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.890683023051416,8.700181755974606,48.89068427584908,8.700153321351227,2.0858729211125775,pedestrian,48.89056591739348,8.700918470591459,9.821035071952066,pedestrian
scan_500,2026-04-08 13:51:27,48.8912496,8.7009372,48.89045322062564,8.700929985330909,48.89045526303034,8.700900649851329,6,15.9525455553209,2.1591554010420575,88.46604869002611,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89121090885359,8.700737457261402,48.8912496,8.7009372,15.240808242847239,pedestrian,48.89045526303034,8.700900649851329,2.1591554010420575,pedestrian
scan_502,2026-04-08 13:52:06,48.89020589530858,8.70010456674132,48.89042148694104,8.700813802584943,48.89041588199215,8.70089430758675,5,48.03696235049983,5.925347799600257,62.351431525704065,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89020756471847,8.700066676552114,48.89020589530858,8.70010456674132,2.7795293446442306,pedestrian,48.89041588199215,8.70089430758675,5.925347799600257,pedestrian
scan_503,2026-04-08 13:52:12,48.890231164474514,8.700107142072511,48.89038873319558,8.700777974069887,48.89038102461871,8.700888693852454,8,29.065073389142476,8.149228414013713,59.58727090844106,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89023199438218,8.70008830585444,48.890231164474514,8.700107142072511,1.381777088589335,pedestrian,48.89038102461871,8.700888693852454,8.149228414013713,pedestrian
scan_504,2026-04-08 13:52:20,48.89021022466206,8.700105007971517,48.890718966655896,8.700770106001803,48.890754769222916,8.70077093070335,4,19.710403344427025,3.9859988337540506,77.78382121474591,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89021042371543,8.700100490105678,48.89021022466206,8.700105007971517,0.3314192993868314,pedestrian,48.890754769222916,8.70077093070335,3.9859988337540506,pedestrian
scan_506,2026-04-08 13:52:30,48.89015007400308,8.700098877659627,48.89051732495654,8.700041242873525,48.89051315527829,8.700135881434738,3,33.50124375800596,6.942404783247328,40.50885228084772,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89015158305616,8.700064627075314,48.89015007400308,8.700098877659627,2.5125398577912184,pedestrian,48.89051315527829,8.700135881434738,6.942404783247328,pedestrian
scan_509,2026-04-08 13:52:56,48.890139500000004,8.7000978,48.890394501411635,8.69996202097727,48.89038740593989,8.700123065570754,3,23.629078131263043,11.813783770082999,27.658779985489566,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.890110463785305,8.699708722078695,48.890139500000004,8.7000978,28.660821304097258,pedestrian,48.89038740593989,8.700123065570754,11.813783770082999,pedestrian
scan_514,2026-04-08 13:53:18,48.890200123152816,8.699429347919354,48.89031466610744,8.69991052674471,48.890305668864805,8.700114735258643,3,46.99290726623895,14.980192888043522,51.52334287549705,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89008063227524,8.69940558419197,48.890200123152816,8.699429347919354,13.414962430746911,secondary,48.890305668864805,8.700114735258643,14.980192888043522,pedestrian
scan_524,2026-04-08 13:54:14,48.89024210000001,8.6989644,48.89021304842233,8.699458630213744,48.89019786518765,8.69945561064527,3,34.7864831557247,1.7045863577817904,36.28897438943335,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.890064150938834,8.698930434121836,48.89024210000001,8.6989644,19.964682847254988,footway,48.89019786518765,8.69945561064527,1.7045863577817904,secondary
scan_526,2026-04-08 13:54:23,48.89007482578946,8.69864778720185,48.890158497177964,8.69917136395588,48.89024210000001,8.6989644,3,63.814750655693345,17.778865292334746,29.728356678481738,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89002586722074,8.698849190701473,48.89007482578946,8.69864778720185,15.716666006446724,residential,48.89024210000001,8.6989644,17.778865292334746,footway
scan_528,2026-04-08 13:54:32,48.89002960809271,8.69862236169929,48.89012231819064,8.698984235657264,48.89024210000001,8.6989644,3,30.178050828020684,13.412917577002688,34.44259232678084,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88999343339338,8.698771175442905,48.89002960809271,8.69862236169929,11.612794049160309,residential,48.89024210000001,8.6989644,13.412917577002688,footway
scan_531,2026-04-08 13:54:48,48.89007554253019,8.698648190218687,48.8898676211663,8.698640548572715,48.88984267239388,8.698634369841182,3,57.0701322935211,2.813877431556826,25.94283248494642,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89007059815828,8.698668530159678,48.89007554253019,8.698648190218687,1.587240466277388,residential,48.88984267239388,8.698634369841182,2.813877431556826,path
scan_533,2026-04-08 13:55:03,48.89008695653116,8.698654608208365,48.88970206810048,8.698417151967758,48.8897054514184,8.69840752337228,3,83.26063495634256,0.7990821426056468,46.15946512321024,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.89010247472679,8.69859077010646,48.89008695653116,8.698654608208365,4.981644571380028,residential,48.8897054514184,8.69840752337228,0.7990821426056468,residential
scan_537,2026-04-08 13:55:27,48.889862035951914,8.698394635202549,48.88968777338161,8.69810935793066,48.8895797,8.6981586,3,39.58660157621672,12.559016922066103,35.86493555427635,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88996400390268,8.69840838573441,48.889862035951914,8.698394635202549,11.39560390123494,path,48.8895797,8.6981586,12.559016922066103,pedestrian
scan_538,2026-04-08 13:55:37,48.88986419784699,8.698357552039981,48.88954651131567,8.698209673503165,48.889563267589445,8.698148233759698,6,32.240542424765245,4.868546416106422,36.83676859813366,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.889881018847966,8.698359820374808,48.88986419784699,8.698357552039981,1.8798599337057122,path,48.889563267589445,8.698148233759698,4.868546416106422,pedestrian
scan_541,2026-04-08 13:56:04,48.889621104070976,8.698160076153208,48.889551673353196,8.698181728776756,48.88956116934397,8.698146910100167,3,43.91658760271188,2.7590663129216555,6.741170344783958,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88969726226518,8.698186923425363,48.889621104070976,8.698160076153208,8.702687400606019,pedestrian,48.88956116934397,8.698146910100167,2.7590663129216555,pedestrian
scan_543,2026-04-08 13:56:22,48.889565710431505,8.698106874687078,48.88955399267958,8.698168908704892,48.88956016507342,8.698146276565009,3,12.384093299685372,1.7933930321802132,2.9493190551831923,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.889525429659685,8.698088812008793,48.889565710431505,8.698106874687078,4.674897339346071,pedestrian,48.88956016507342,8.698146276565009,1.7933930321802132,pedestrian
scan_573,2026-04-08 14:01:10,48.888010911334426,8.697635380163991,48.888539738379926,8.697973497145123,48.88853986544226,8.69797503590615,5,25.314027731674784,0.11351551755082548,63.91657585292931,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.887995155211264,8.697680641351576,48.888010911334426,8.697635380163991,3.748619741845599,residential,48.88853986544226,8.69797503590615,0.11351551755082548,pedestrian
scan_579,2026-04-08 14:02:15,48.887039444909874,8.696831200359917,48.88777877749271,8.698044335028454,48.88791148680162,8.697693591031346,5,12.657013865837392,29.62042555013102,115.79503736341987,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88699034808451,8.696937076459037,48.887039444909874,8.696831200359917,9.483278579335986,residential,48.88791148680162,8.697693591031346,29.62042555013102,residential
scan_580,2026-04-08 14:02:37,48.88636403185934,8.698174345937128,48.887520502624305,8.697620265074084,48.88759481823471,8.697421619623281,5,12.657013865837392,16.729016002959465,147.67508062688378,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88645621436865,8.697962885748854,48.88636403185934,8.698174345937128,18.57126719377462,residential,48.88759481823471,8.697421619623281,16.729016002959465,residential
scan_601,2026-04-08 14:04:43,48.88668744655333,8.707133914455683,48.8872476767058,8.701521902298154,48.8872964,8.7016192,20,0.0,8.952141918057432,409.3211873072958,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88668744655333,8.707133914455683,48.88668744655333,8.707133914455683,,,48.8872964,8.7016192,8.952141918057432,footway
scan_602,2026-04-08 14:04:52,48.886488445529984,8.708173429249271,48.88707383985877,8.704040361493801,48.88716240000001,8.7041588,20,0.0,13.12820444212533,303.2918171449522,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.886488445529984,8.708173429249271,48.886488445529984,8.708173429249271,,,48.88716240000001,8.7041588,13.12820444212533,path
scan_603,2026-04-08 14:05:01,48.88635802928222,8.709223306460068,48.887041170908205,8.70546518997097,48.8872155,8.705838,20,0.0,33.485689736120044,265.5498614309363,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.88635802928222,8.709223306460068,48.88635802928222,8.709223306460068,,,48.8872155,8.705838,33.485689736120044,service
scan_613,2026-04-08 14:06:43,48.87978138574744,8.715180063837892,48.88435896853068,8.709251821576526,48.88435896853068,8.709251821576526,3,0.0,,669.3450637927233,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.87978138574744,8.715180063837892,48.87978138574744,8.715180063837892,,,48.88435896853068,8.709251821576526,,
scan_614,2026-04-08 14:07:05,48.87937773554384,8.71628413741541,48.882756814556544,8.711326706368004,48.882756814556544,8.711326706368004,3,0.0,,522.6983057618547,wknn_fingerprinting_smoothed_road_snapped_route_matched,48.87937773554384,8.71628413741541,48.87937773554384,8.71628413741541,,,48.882756814556544,8.711326706368004,,
